"RT @_alice_evans: ""The Decline of the Male Breadwinner and Persistence of the Female Carer""
[Just published!]
https://t.co/OL4pOmHhiC httpsÉ?›";;;
Genetic approach could help identify side-effects at early stages of drug development https://t.co/taAZThQM4u 10.1126/scitranslmed.aad3744;;;
To celebrate 40K followers of https://t.co/AvDnIeo1N6 here's a new film starring @CUBotanicGarden's #tinytitan https://t.co/bNh296v78o;;;
Aspiring filmmaker? Submit your short to @WaterspriteCam by Sunday and kickstart your career https://t.co/FcZ6CFzOeF;;;
RT @BrilliantClub: London pupils got their first taste of university @FitzwilliamColl @Cambridge_Uni last week! https://t.co/4e4YtsUjrG #laÉ?›;;;
Blocking out the sun wonÉ??t fix #climatechange É?? but it could buy us time, says @hughhunt in @ConversationUK: https://t.co/uy50sDA65I #COP21;;;
@AbiWillmington Hello, there is an annual Dirac lecture - @stjohnscam or the Faculty of Mathematics may know of more, however.;;;
Can mushrooms hunt? Can flies get drunk? A great new #evolution website has some answers: https://t.co/tY86NTrfCz https://t.co/8YHyG7f0K4;;;
Not everyone gets chased by a #yak in the course of their academic research #AnimalAtoZ https://t.co/f0KZxIdzsv https://t.co/zw0BLx2nfd;;;
Ever wondered if a fly can ride a bike, or if you could survive on water? A new #Evolution site has the answers: https://t.co/tY86NTIR19;;;
RT @js_simons: Specific brain fold may predict risk of hallucinations. Our latest in @NatureComms https://t.co/ibaD5JgpKV https://t.co/BYEVÉ?›;;;
RT @camdiary: Autumn in Cambridge. @EmmaCambridge https://t.co/33gjefL76A;;;
"Descendants of the #Endurance expedition to complete 'unfinished family business' 
https://t.co/YNqpxKn6JW https://t.co/9kBAySKlDW";;;
"RT @yourscambridge: The third woman to win the Nobel Prize in Chemistry in 1964.
https://t.co/ZAmSBmSX4N 
#yourscambridge https://t.co/BdxKÉ?›";;;
Differences in brain structure linked with increased risk of #hallucinations https://t.co/jV6RsT4qSO https://t.co/8rH1fYGUlK;;;
RT @DrManica: Upper Palaeolithic genomes reveal deep roots of modern Eurasians in  @NatureComms https://t.co/ZqGCTR4FjZ #EEGCam;;;
É??Fourth strandÉ?? of European ancestry originated with hunter-gatherers isolated by Ice Age https://t.co/LR9wvtwqSe https://t.co/QNKk8KIbPS;;;
RT @camdiary: Cambridge, 13 Nov 2015. https://t.co/3fYT4OSuDh;;;
RT @ZoologyMuseum: Happy #Anniversary to our Finback #whale! 150 yrs ago today he washed ashore &amp; has inspired awe in all who've seen him! É?›;;
Inspiring more UK students to study languages at school &amp; beyond @MML_Cambridge @GirtonCollege @TrinityHallCamb https://t.co/gjjd7CA0td;;
No #investor is immune from the risks posed by #climatechange, even in the short run. https://t.co/vqoaqvHbXb;;;
Power up: #cockroaches employ a É??force boostÉ?ù to chew through tough materials https://t.co/mpd4WELnQb https://t.co/yTSq7nQvpN;;;
Astronomers have discovered some of the oldest stars in the galaxy: https://t.co/Iy6A6xuZBL https://t.co/CbRvBmy0cg;;;
RT @KGoepfrich: Happy #Diwali with a traditional flower carpet! #DNA @Cambridge_Uni @WIREDScience https://t.co/ZzcWX0eAyZ;;;
"The ""armoured piglet"": a most powerful animal that lives in soggy places #AnimalAtoZ https://t.co/I9imEjTF30 https://t.co/pHXMo50MZp";;;
Dancing like its 1516. Local kids learn to live like a Tudor @CamHistory for Schools event https://t.co/JsxgutiwOj https://t.co/wNfkykPplW;;;
É??MissingÉ?? data complicate picture of where patients choose to die https://t.co/SlPXbs1YQa;;;
@masiga_maurice The deadline for 2016 admission has passed, but information about how to apply can be found here: https://t.co/C2r3LLFa7z;;;
RT @UCamEnterprise: Take a peak behind the scenes of our #nextgreatidea Rube Goldberg film: https://t.co/VmUlCTnnWU. Hear from the poor souÉ?›;;;
Some lovely images from the annual @Cambridge_Eng photo competition: https://t.co/SyZ94XLhPf https://t.co/B6Jeo0fItY;;;
RT @camdiary: #Autumn in #Cambridge - @downingcollege https://t.co/5vN3U7FhrU;;;
A conflict of Biblical proportions: How the #Bible was used to turn #WWI into a Holy War https://t.co/lm6yQwZ6Ge https://t.co/VXj7BiTdqr;;;
"Six great ideas that are changing the world. What's yours? #nextgreatidea
 https://t.co/mukH0biBDJ";;;
RT @camdiary: #Autumn in #Cambridge. https://t.co/uT6w7Hg5MA;;;
Students on the way to lectures this morning –?èü–??Ô–??›#cambridge #universityofcambridgeÉ?› https://t.co/M1PDe766mt;;;
A major showcase of companies developing new technologies from #graphene took place in Cambridge this week: https://t.co/7vxzCVqny2 #CGD15;;;
Excavated church is the oldest European colonial building discovered in sub-Saharan Africa https://t.co/85gGO3uPQo https://t.co/MGCk8mLCDp;;;
Watch now - #Graphene: A 2D materials revolution https://t.co/dtpdSaQg2T;;;
Life as a Cambridge undergrad revealed! Apply for the @CUSUonline Shadowing Scheme now https://t.co/2Chpnaoprk https://t.co/hhHMhYQx0W;;;
Earliest church in the tropics unearthed in former heart of Atlantic slave trade  https://t.co/czExs8zkP4 #archaeology #CaboVerde;;;
RT @CamClassics: Ruth Allen visits the Fitzwilliam Museum to explore Roman jewellery - but why is Cupid dressing up as Hercules? https://t.É?›;;;
MT @guardiansustbiz: Barbara Stocking from @MECCambridge on #capitalism and social good https://t.co/PknrKuBrWX;;;
RT @CamUkrainistyka: @Cambridge_Uni Few free tix left for Cam #Ukrainian Film Fest: 6 powerful new films Fri/Sat https://t.co/cX6tl7ldRI htÉ?›;;;
RT @FitzMuseum_UK: Fireworks at the Castel Sant'Angelo #BonfireNight https://t.co/a0flyid13n;;;
RT @SocialHistoryOx: Fantastic 17th c. painting of James I's parliament, showing Guy Fawkes at work in the cellar below. #BonfireNight httpÉ?›;;;
RT @BeCambridge: The Interview - What to expect at your Cambridge interview. https://t.co/LDAcIhngf7;;;
RT @Newnham_College: .@BBCLookEast finding out about our work with @BrilliantClub to encourage state pupils to apply to @Cambridge_Uni httpÉ?›;;;
É??Brought into the world in the cold regionsÉ??É??some time after the FloodÉ?ùÉ?? @whale_whispers É??https://t.co/Hl2swRbcTS https://t.co/8b06ajxuY9;;;
RT @camdiary: Some colours for a grey day in Cambridge. @QueensCam https://t.co/ClFS5O22Hl;;;
Introducing the Cambridge book of 16th century magic https://t.co/lNKcdFH1Yf via @CamDigLib #necromancy;;;
Why is ketchup so hard to get out of the bottle? https://t.co/0buz2Zx9pr #maths https://t.co/YZs2bTZ9KY;;;
RT @camdiary: Cambridge, 2 Nov 2015. #Kings500 https://t.co/6jtYUQu92z;;;
RT @IfMCambridge: Read the IfM Review issue 4 now #manufacturing #nanomanufacturing, #supplychain #policy https://t.co/ICUwiIBKha https://tÉ?›;;;
RT @PriyamvadaGopal: That wondrous horse of freedom, where would we seek to ride it? My @camideasfest talk condensed for @ConversationUK  hÉ?›;;;
Scientists have built a working demonstrator of the 'ultimate' battery: https://t.co/Yo8GR3981L https://t.co/q28j3W1eQd;;;
The É??revolutionary SannyasiÉ?? in the early work of Sri Aurobindo https://t.co/CDdsScsvg8 https://t.co/5hHC9vpNLJ;;;
RT @acmedsci: É??Reproducibility and reliability of biomedical research: improving research practiceÉ?ù É?? report now online https://t.co/P3h9NtÉ?›;;;
.@Gates_Cambridge scholars win @DFID_UK grant for maternity project in Bangladesh https://t.co/38ThcXl0EM;;;
Plenty more @camideasfest happening this week, but audio of talks you may have missed now online: https://t.co/nUzfATeLsw;;;
RT @CamOpenAccess: Accepted for publication? Upload the manuscript to https://t.co/bwlEVOimKg . We'll look after #OpenAccess for you! httpsÉ?›;;;
RT @camdiary: Cambridge, 28 Oct 2015 - https://t.co/EaPN71aOK5 https://t.co/FvXBPJZLwt;;;
RT @WOWCambs: @EqualityCam Austerity hurts the BAME community the most - Melanie Eusebe @Cambridge_Uni Annual Race Lecture https://t.co/iFzÉ?›;;;
Journalist Sathnam Sangera: equality better these days but racism more subtle, higher echelons not reflecting diversity of UK. #cfi2015;;;
.... Equality is at the heart of the university's goal to attract the best minds from around the world hears race equality lecture #cfi2015;;;
Vice Chancellor: the race equality lecture offers a chance to reflect on important issue of equality... #cfi2015;;;
Tributes paid to Sir Bob Hepple QC ahead of annual race equality lecture. He set the bar very high for race equality #cfi2015;;;
Congratulations hive mind. https://t.co/G40a0vopNn 17% of you, stay behind after class.  https://t.co/yum0IwCZqb;;;
What can legal history and Luddism teach us about recent High Court ruling on #Uber? https://t.co/O2tHqo37MG via @CambridgeJBS;;;
Can you decipher a doctor's handwriting? Read German? Help the Schnitzler project with a crowdsourced transcription: https://t.co/TuKc15X0Tr;;;
RT @IfMCambridge: 50 Years of #Manufacturing at #Cambridge - https://t.co/jHjPcVUMeZ @Cambridge_Eng @Cambridge_Uni https://t.co/AQ3ycPPYm2;;;
They're among the most feared animals in the world - but they could help save lives #snakes https://t.co/Bs1kXGRNFq https://t.co/4jLFFasxOD;;;
RT @cuwbc: A great article for The Blue Bird about becoming part of CUWBC by one of this year's trialists Zara Goozee... https://t.co/klgucÉ?›;;;
What is at the heart of 'two-for-one' fission in next-generation solar cells?;;;
RT @magdalenealumni: His Majesty, the Asantehene, was our guest of honour at the 20th Anniversary Celebration of the Mandela Scholarships hÉ?›;;;
RT @Dept_of_POLIS: ELECTION Live! podcast from @Dept_of_POLIS @ @camideasfest available NOW- search on iTunes or visit https://t.co/VG6ZbaXÉ?›;;;
#Entanglement at heart of 'two-for-one' fission in next-generation solar cells https://t.co/Yx0JS3oxEb https://t.co/ZdCuAcaIsG;;;
RT @gabardines: Prof Lisa Jardine, elected 1st woman Fellow of Jesus College, Cambridge in 1976, the same year she gave birth to me https:/É?›;;;
RT @Newnham_College: Tributes paid to 'powerhouse of energy' and Newnham alumna Professor Lisa Jardine who has died of cancer: https://t.coÉ?›;;;
Thank you, yeast! How yeast cells work together to make wine, bread and beer: https://t.co/T0Cpxxer4C https://t.co/KtbcGPwhDM;;;
How can we make countries more resilient to an #earthquake? https://t.co/KjxpnBrKjb https://t.co/QCt9sDiaMk;;;
"RT @CamHistory: Constitutional crisis? Prof Simon Szreter of @camhistory sets Conservative #benefits cuts in their longer history.
https://É?›";;;
Join @camideasfest in Trinity Street from today to come face to face with your 'Data Shadow'. If you dare. https://t.co/9krstIVJzd;;;
RT @Sim0nRedfern: So sorry to hear of the death of @ProfLisaJardine - pioneering academic, first female fellow @JesusCollegeCam and inspiraÉ?›;;;
Calls vs. balls: An evolutionary trade-off https://t.co/loHHGZPYVG;;;
Good luck runners! https://t.co/frOph6qsu2;;;
RT @camdiary: Cambridge on a Sunday morning, 25 Oct 2015. https://t.co/CEqXpTkOda;;;
This way for things to do in #Cambridge tomorrow courtesy of the excellent @camideasfest https://t.co/7weIVFPpbs https://t.co/PIFT5ABe6v;;;
RT @_alice_evans: Morpheus on progress towards gender equality. Take the red pill, explore the rabbit hole... https://t.co/vOAS29Iu2c httpsÉ?›;;;
RT @camideasfest: Great talks and discussions all day at Sidgwick Site for #cfi2015 Listen again to Festival  https://t.co/5CIrrdMLWg httpsÉ?›;;;
RT @camideasfest: Power of Data #cfi2015  @JohnNaughton Technology is not good or bad @epi_lydia How it's used can't always be planned httpÉ?›;;;
RT @Dept_of_POLIS: ELECTION! Live kicks off @Dept_of_POLIS's @camideasfest https://t.co/wx6YOPKvN5;;;
RT @DieterLukas: Where to find money for independent #postdoc project in biology? Here are ~90 organisations I know of: https://t.co/Fb0oLJÉ?›;;;
Congratulations! https://t.co/d78xDnMvMF;;;
What do you look for in a howler monkey? https://t.co/0eaSvAIv1E Favourite for calls, retweet for balls. https://t.co/JapGlHEr3f;;;
RT @Dept_of_POLIS: Come &amp; hear ex Home Secretary Charles Clarke in conversation with David Runciman: ARB tomorrow @11. @camideasfest https:É?›;;
The #plague is twice as old as we thought, dating back to the early Bronze Age:  https://t.co/fZ0qGcYrtg https://t.co/pB20hGWVde;;;
Dr David Whitehead at #pedallaunch: childhood play is under threat in urban environment - play is linked to improved development &amp; success.;;
How far have we come since 1931? Join @Cam_Assessment to tackle the #GenderGap https://t.co/wkrhKZzedw https://t.co/oLtt9UYcH6;;;
"RT @CambridgeEdFac: PEDAL Launch TODAY: a ground-breaking research institution. Live Stream 4pm BST #pedallaunch
https://t.co/hxGVt6oUfR htÉ?›";;;
The astronomer and the #witch - how #Kepler saved his mother from the stake https://t.co/jnpKUMV81a https://t.co/jkBM9XKQzH;;;
RT @cuerSolarTeam: Just broke the @Cambridge_Uni record of 1616 solar km as we pull in to Glendambo on day 5 of #wsc15! #recordbreakers #seÉ?›;;;
@Akul_Kumar5 Hi there, all the information you need about applying to Cambridge can be found at our website: https://t.co/DXUJfeC4Ep;;;
Most famously, they have always been extremely hard to catch #unicorn #AnimalAtoZ https://t.co/gt3315bWk3 https://t.co/qpV88Vzw8G;;;
RT @CSERCambridge: Great blog post by @CRASSHlive's Deputy Director Tim Lewens on bio-ethics and germlines https://t.co/8a3GMNCgez;;;
One for the grammar nerds É?› dot, dot, dot: how the ellipsis made its mark https://t.co/sxP3Xa9kzb https://t.co/lnPTW10n8y;;;
RT @MicrobioSoc: We sent @lucygthorne @Cambridge_Uni to #Uganda with a video camera on a Research Visit Grant https://t.co/Lc2ju67zfJ httpsÉ?›;;;
RT @GurdonInstitute: Cancer cells, we've got our sights on you! Steve @SPJacksonGroup in poster showcasing @Cambridge_Uni achievements httpÉ?›;;;
RT @FinbarrLivesey: Our ELECTION podcast is going live! Come to our event 24th October at the @camideasfest https://t.co/VkHTwZfz5p;;;
RT @AlekaGurel: .@camideasfest this is probably my favorite listing so far. Well played, @Cambridge_Uni Faculty of English! https://t.co/QkÉ?›;;;
RT @cuerSolarTeam: Still on track to beat our team best of 1616km and be the best #British team in #wsc15;;;
New microscopic imaging technology reveals origins of #leukaemia:  https://t.co/o9XIK5KZCn;;;
RT @CamOpenData: 'A Day in the Life of an Open Access Research Adviser' - excellent blog post by @PhilipJBoyes from @CamOpenAccess: https:/É?›;;;
In #India and #Nepal, who wins and who loses when #water gets scarce?  http://t.co/QJd4eNwAD5 http://t.co/x5zIIcrZ4M;;;
Too many children learn little or nothing at school - how can we make education add up? http://t.co/Uv7SbjRyqU http://t.co/6F9YpuPDAW;;;
A voice for the undocumented: profile of @Gates_Cambridge scholar Carlos Gonzalez Sierra http://t.co/uRUwQEouiO http://t.co/Z6iIdl9IJ4;;;
New #graphene based inks for high-speed manufacturing of printed electronics  https://t.co/nPx7Tsk8Nz;;;
RT @camideasfest: .#cfi2015 has officially launched with a packed two-week programme of events ahead http://t.co/9LnBlw4dbk;;;
RT @Tinkabilla: So proud right now. What an exciting day! #yourscambridge http://t.co/IO9obqdLs9;;;
RT @camdiary: Cambridge, 18 Oct 2015 - http://t.co/EaPN71aOK5 #yourscambridge http://t.co/XnqZ9YsCkn;;;
RT @elerianm: Inspiring weekend shwng some of many ways @Cambridge_Uni contributes to humanity &amp; global wellbeing #YoursCambridge http://t.É?›;;
RT @Kings_College: Support KingÉ??s graduate students with their accessible academic publication @Kings_Review http://t.co/358sefyXCT http://É?›;;;
RT @MishalHusainBBC: 'You sent us Newton, we sent you gravity' - nicely phrased campaign from @Cambridge_Uni: https://t.co/q0d9uLglaC;;;
RT @camdiary: Dear World... #YoursCambridge Follow @yourscambridge - http://t.co/fuZLmrRZ36 http://t.co/uezmLo2bQ3;;;
"RT @yourscambridge: ""Arts and humanities provide an ongoing dialogue with the past for the benefit of people today"" explains @wmarybeard - É?›";;;
"RT @camalumni: ""Dear World... Yours Cambridge"" has been launched! See what we're working towards: http://t.co/k6w8btNBnW http://t.co/0OP2vSÉ?›";;;
@IskandarFdz Hi Iskandar. You can find out information about graduate study here: http://t.co/htr0NFZ4g3;;;
The blog of an ancient mariner http://t.co/0axphbChFx Watch our new #film 'The Sea-Pie and the sad sailor' http://t.co/asGBl1ypSD;;;
RT @camalumni: You'll be 'quite interested' in why Cambridge is writing to the world. Tune in at 11am tomorrow to find out more. http://t.cÉ?›;;;
Using experts É??inexpertlyÉ?? leads to policy failure, warn researchers:  http://t.co/0ks17ZC2Rm http://t.co/MpRKS740ij;;;
RT @camalumni: We've got something we'd like to share with you. Watch this space. @stephenfry http://t.co/avWmwRIrak;;;
"A touch of frugal genius: the ""gutsy"" Indian approach to #innovation being echoed worldwide http://t.co/Bhz24gV5EQ";;;
RT @camdiary: Cambridge, 15 Oct 2015. http://t.co/Bv8fsEUDNf;;;
RT @BeCambridge: Today's the @Cambridge_Uni 2016 entry UCAS application deadline. Applications MUST be submitted by 18:00 UK time. http://tÉ?›;;;
@clarity_danah Hi there, all the details you need are available on the Judge website: http://t.co/3kUrAy2uyO;;;
Welsh alumnus describes personal journey from High School to @CaiusCollege / @Cambridge_Eng and on to Top Job. http://t.co/HZwTlIGEYG;;;
Happy #WorldMathsDay. Are you sporting an axisymmetric fibre bundle? http://t.co/Yp3Kl3PVFC http://t.co/YWs5q1obVy;;;
Could past #climatechange in the polar regions help us understand what's happening now? http://t.co/NtC9a8TUAu http://t.co/mv9hSaecEN;;;
Protecting an iconic marsupial in this week's #AnimalAtoZ https://t.co/ddbYqn0S7v http://t.co/MelxwrFZAb;;;
RT @stjohnscam: The war that fed itself? @drjustinpearce on Angola's civil war and its legacy. @Dept_of_POLIS http://t.co/yTICzWSWpg http:/É?›;;;
TB or not TB? ItÉ??s a question of where you target your drugs. http://t.co/ZCV7BCxuyY http://t.co/wdcN34PzyO;;;
The mystery of a damp bed and other tales from @Gates_Cambridge scholar Girija Godbole http://t.co/1oAfWSDdIc http://t.co/tvsbW1FGP8;;;
Tempting fate: How to get a head in embryo development https://t.co/Slgqt4i1Ao http://t.co/ENtLQVJvdW;;;
RT @BeCambridge: 2 days until the @Cambridge_Uni 2016 application deadline. Submit your UCAS application by 15.10.15,18:00 (UK time) http:/É?›;;;
How #hallucinations emerge from trying to make sense of an ambiguous world:  http://t.co/KTiRNvvHKS http://t.co/ayUMGekqPV;;;
RT @IfMCambridge: Read the article with @AndyNeely in the @TheManufacturer - At your service: Andy Neely, head of the IfM.  https://t.co/uHÉ?›;;;
Congratulations to Angus Deaton, Honorary Fellow of @FitzwilliamColl and Cambridge alumnus, on his 2015 Prize in Economics. #NobelPrize;;;
É??Hectoring, strident and bossyÉ??: How Margaret #Thatcher was told so soften her public image: http://t.co/aVvsheqbem http://t.co/lJIawjVnQR;;;
Ancient genome from Africa sequenced for the first time:  http://t.co/x9n0vtbgXD;;;
RT @camdiary: Cambridge, 9 Oct 2015. #autumn http://t.co/JATWyBfb9f;;;
The public must speak up about gene editing É?? beyond embryo modification:  http://t.co/hDAxnOH2xK;;;
RT @camideasfest: Discover how to read a poem for pure enjoyment at #cfi2015 http://t.co/7OkdqPOdMD @poetrybyheart #NationalPoetryDay #PoetÉ?›;;;
In this age of rapid and escalating change, what can businesses do to flourish? Take a look at their supply chains. http://t.co/AUTLyBlGKX;;;
RT @RuthMAllen: For #NationalPoetryDay: poems inspired by @classarch from @ThresholdsPoets http://t.co/yEZds5jbE5;;;
Young male chimps play with objects more than females, but do not become better tool users: http://t.co/OK6AzeYZyb http://t.co/7gzhBkgAqe;;;
"RT @visualplague: A Poetry Day ""plague"" snippet: Dead rats in the east/Dead rats in the west/As if they were tigers/Indeed are the people sÉ?›";;;
Calling for help: damaged nerve cells communicate with stem cells:  http://t.co/BjpP5SEXFO http://t.co/dI0h8IGqiX;;;
Doctors liken keeping patients alive unnecessarily to torture:  http://t.co/pXrJrrBsbe;;;
Millions of tonnes of hydrocarbons - the main ingredrient in crude oil - are produced each year by marine bacteria. http://t.co/BIA8mD9x35;;;
How the stick insect sticks (and unsticks) itself http://t.co/752PoVkTQP;;;
RT @camdiary: Cambridge, 6 Oct 2015 - http://t.co/EaPN71aOK5 http://t.co/b2aDcWE8VJ;;;
The painting is suffused with the golden light of late summer #AnimalAtoZ @FitzMuseum_UK http://t.co/YzKQVB2kSP http://t.co/qjx06A4HhJ;;;
RT @camideasfest: Explore your perceptions at #cfi2015. Watch the full length film here http://t.co/Yht4DIjQF4 http://t.co/4bmGqpN2Mg;;;
RT @vulturevicky: Darwin's Finches - conserved and repacked @ZoologyMuseum #conservation #nathist http://t.co/ynkpKMokuR;;;
Vice Chancellor says at HeForShe event we should all ensure talent and skills are a measure of success - not gender. #getfree #heforshe;;;
Find your perfect work space in Cambridge with ease: http://t.co/A1NlhV8nKF - thanks @futurelib! #SpaceFinder;;;
RT @PaulHollandCAM: #getfree #heforshe campaign comes to Cambridge tomorrow - details of what's happeing are here: http://t.co/7LiXZGnhWd;;;
RT @BeCambridge: A huge welcome to all freshers starting at @Cambridge_Uni today. #CambStudy #CambTweet;;;
Closing the Gender Gap. Powerful events inspiring young women to pursue maths &amp; science. https://t.co/QbSk5T7kF9 http://t.co/rR0rJp4R53;;
Less than two weeks to go!  https://t.co/eEZZpgtQaV;;;
@AngelShade23 Hi there - entrance requirements for Canadian high school students can be found here: http://t.co/5fkM4BP5ej;;;
RT @BeCambridge: What to expect in your first 48 hours at @Cambridge_Uni. #freshersweek #camstudy https://t.co/YpwdI1QFl8;;;
@Jkgvbn Hi there, information about studying at Cambridge (including scholarship info) can be found here: http://t.co/s5DKCTgGfa;;;
The Vice-Chancellor marks the start of the academic year:  http://t.co/xTKM4YgSvd;;;
Exploiting the Government's education data could help to bridge the UK skills gap:  http://t.co/60pfetZczL #education #bigdata;;;
RT @camdiary: Cambridge, 1st Oct 2015. And so begins another year... http://t.co/STciVpZ9Dg;;;
@youngzani Hi there, details of how to apply for a Gates Scholarship can be found here: https://t.co/oGqU6WKfX2;;;
RT @rogermosey: The start of the @Cambridge_Uni academic year - and the constables are here to keep us in order. http://t.co/yabxxQep6F;;;
RT @FitzMuseum_UK: Because you all loved this cat so much, we decided to put him on the exhibition poster! http://t.co/mqQ2Fx1McF;;;
'Spin' or be lost: how #Corbyn rejected New Labour PR for a more civic vision:  http://t.co/gAjfoaQx3U;;;
RT @cambtweetcusu: Say hello to our newest #CambTweet-er! Here to show you life as a 2nd year Vet at @Cambridge_Uni &amp; answer your qu's httpÉ?›;;
From #aliceinwonderland to #BeatrixPotter É?? the history of the rabbit in children's books http://t.co/P7fSi6enkt http://t.co/jan7jmDSIV;;;
A new genetic study of over 200,000 women reveals the underlying mechanisms of polycystic ovary syndrome: http://t.co/yEeehGx8mO #PCOS;;;
Mindfulness study by @MSSatUoC to look at benefits in helping build resilience to stress among university students: http://t.co/GAqsEvflwF;;;
RT @stjohnscam: An Alzheimer's talk by St John's Research Fellow Dr Samuel Cohen features on http://t.co/dxktICFzmx http://t.co/Mx9igaVA9K É?›;;;
RT @camdiary: Cambridge, 29 Sep 2015. http://t.co/i1DehX8FHv;;;
Maintaining healthy DNA delays #menopause:  http://t.co/18sze42XaX;;;
Judging #Chopin: notes from the jury http://t.co/M3NhWMGRQR;;;
@mohansatyadev Plant Sciences is part of the Natural Sciences course. Details can be found here: http://t.co/0P1xTer1r3;;;
RT @PaulHollandCAM: #GetFree Tour coming to @Cambridge_Uni as part of the UN's #HeForShe campaign. http://t.co/7LiXZGnhWd #fightsexism;;;
Big data shows the graduate pay premium is bigger for women, by @AnnaVignoles:   http://t.co/KLIpVQX5yf;;;
RT @camdiary: Cambridge, 28 Sep 2015. http://t.co/3UDMTqtIFK;;;
RT @bendemartino: Today had a long chat on the Eurostar with Eddie Izzard  who is a wonderful conversation partner http://t.co/lnBexSQf78;;;
Vice-Chancellor says staying in the #EU is vital to maintain the UKÉ??s role in world-leading #research http://t.co/J4WkEpaBsM #UKResearchEU;;;
@dreaaa08 Most interviews are in December, but the admissions office will be able to give you more information: http://t.co/ydwGNUobdB;;;
Wondering what to pack for university? A guitar, perhaps, for the É??refresshynge of the witteÉ?ù? http://t.co/P2s7Po8IKp #BackToUni;;;
Hidden tumours cause potentially fatal high #bloodpressure but lurk undetected in the body until #pregnancy: http://t.co/rhnyDcgtJn;;;
@LusaTavares2 Hi there, information about financial support available to international students can be found here: http://t.co/G74wNbJIn8;;;
RT @BeCambridge: If you're applying to @Cambridge_Uni you must submit your UCAS application online by 15.10.15, 18:00 UK Time. Institution É?›;;;
Each #autumn , colonies of bumblebees die. All, that is, apart from the queens #AnimalAtoZ http://t.co/Y9zHQm2f7g http://t.co/9mUklZmZ0x;;;
LoveÉ??s Labours: male lizards risk becoming lunch for a bird in order to attract a mate: http://t.co/HzFrAjEMFJ;;;
"Q&amp;A with neuroscientist @Mayhani1: ""I believe that peace will come to #Syria"" http://t.co/QaYSNIoeC0";;;
RT @polarmuseum: Our new exhibition 'By Endurance We Conquer: Shackleton and his Men' opens today! http://t.co/odb5zk5X4t http://t.co/GodNPÉ?›;;;
RT @RuthMAllen: Feeling overwhelmed by all the amazing things on offer @camideasfest. Is it acceptable to slack off the PhD to attend everyÉ?›;;;
Burying beetles: could being a good father send you to an early grave?  http://t.co/dqF0wlFUDf;;;
RT @camdiary: Sunset in Cambridge, 21 Sep 2015. http://t.co/QMmfv1JPHC;;;
".@Cam_Assessment presents Dr E.D.Hirsch, live via Periscope on 'Equity, attainment &amp; core curriculum'. #HirschCam http://t.co/NWw3lFLuiu";;;
Emissions from melting permafrost could cost $43 trillion: http://t.co/Fze6JUA7mn #climatechange #Arctic http://t.co/vAPkuO6FJi;;;
Bookings are now open for @camideasfest: http://t.co/n2mmFCzEqT;;;
Awards scheme to support young #sustainability entrepreneurs:  http://t.co/S5v2DbKXk1;;;
@lucyrodrick Hi Lucy, the best option would be to contact your department if you're a postgrad, or your college if you're an undergrad.;;;
Package tour to #Mecca? How the #Hajj became an essential part of the British calendar: http://t.co/eySGrrTHVm http://t.co/CcV00kcXA3;;;
Congratulations to Raghu Rau of @CambridgeJBS on winning an #IgNobel Prize: http://t.co/V6GASBjrl1;;;
Global consortium rewrites the É??cartographyÉ?? of #dengue virus https://t.co/8OCi2Yfdyo;;;
Study highlights possible knowledge gap over effects of some #diabetes drugs: http://t.co/PdfOgN0aGz http://t.co/S0MbLwjJa1;;;
RT @camdiary: Cambridge, 17 Sep 2015. http://t.co/p7wnQUKYAr;;;
RT @camideasfest: Matthew Machin-Autenrieth @CamUniMusic talks about flamenco as a form of protest in today's #cfi2015 spotlight http://t.cÉ?›;;;
RT @polarmuseum: How many curators does it take...? Moving the Endurance spar downstairs into our new exhibition #ShackletonEndurance http:É?›;;;
Entrepreneurship initiatives can fill the É??institutional voidÉ?? of long-term #refugee camps: http://t.co/7EUWTNVcbG (via @CambridgeJBS);;;
RT @camdiary: Cambridge, 15 Sep 2015. http://t.co/iHI7czXjlQ;;;
RT @FitzMuseum_UK: #AskACurator Join us at 1pm: Helen Strudwick will answer your ancient Egypt questions! http://t.co/0CECuA97zO;;;
Undergrad competition team scope out pioneering science with local A-Level students http://t.co/woJ0CVO2Ss http://t.co/fGAJUprJLO;;;
"RT @BeCambridge: Booking is open for @Cambridge_Uni Subject Masterclasses in Physics, Engineering, History, Medicine, AMES &amp; Genetics. httpÉ?›";;;
Hear Dr Philip Howell &amp; Makoto Takahashi discuss the lighter and darker sides of one national obsession #AnimalAtoZ http://t.co/2f9cDBCPpu;;
RT @ZoologyMuseum: 180 yrs ago today #Darwin &amp; HMS Beagle arrived at the #Galapagos Islands. Here's some of the #finches he collected. httpÉ?›;;
RT @CaiusCollege: Looking forward to welcoming 100 sixth formers to #Caius shortly for our #womenineconomics day - inspiring more girls to É?›;;;
Larger-sized portions, packages and tableware lead to higher food consumption:  http://t.co/LQ5Bkfe87J http://t.co/Qwid2RwIiW;;;
More than just a book: celebrating 150 years of #aliceinwonderland http://t.co/SmQFDSm7Tm http://t.co/sgmL6DAhFq;;;
"Last year's tube strike in #London actually produced a net economic benefit: 
http://t.co/a0dmZhKhho http://t.co/GkoFXTdO3i";;;
Neural circuit in the cricket brain detects the rhythm of the right mating call:  http://t.co/yTTkXy4DkY;;;
@sheesh777 Hi there. Information about courses offered by the Faculty of Divinity can be found at: http://t.co/sfOziUVVYq;;;
